"Darwin",24.50
"Blantyre",20.82
"LasVegas",5.51
"Reggane",34.79
"Ljubljana",7.62
"Bilbao",15.59
"Kinshasa",37.90
"Skopje",20.59
"Batumi",14.75
"Memphis",21.73
"Havana",26.25
"Lisbon",9.50
"Libreville",17.69
"Anadyr",8.46
"KualaLumpur",8.84
"Copenhagen",2.00
"Amsterdam",20.25
"Split",16.97
"Toronto",13.37
"PalmerstonNorth",5.87
"Brazzaville",26.53
"Jacksonville",5.77
"Miami",26.44
"Napoli",11.42
"Wrocław",11.44
"Guadalajara",22.91
"Lomé",16.31
"PortVila",24.34
"Canberra",22.91
"Lhasa",26.20
"Tamanrasset",17.13
"ElPaso",4.98
"Tabora",18.39
"Kathmandu",2.01
"Bouaké",26.22
"Launceston",6.41
"Rabat",0.55
"Malabo",21.49
"Nairobi",24.93
"LakeHavasuCity",24.07
"Ürümqi",6.57
"Bangui",35.13
"Kumasi",33.91
"HongKong",18.74
"Marseille",10.50
"Tabora",27.72
"Muscat",20.66
"Dunedin",3.18
"Blantyre",-8.95
"Upington",21.58
"Mek'ele",37.61
"Auckland",24.65
"Port-Gentil",10.71
"SanAntonio",1.21
"Denpasar",-0.91
"Iqaluit",7.77
"Valletta",37.52
"Wau",27.57
"Pittsburgh",17.47
"Sofia",26.01
"Timbuktu",33.98
"Nouadhibou",0.60
"Kunming",5.93
"Nouadhibou",31.77
"Skopje",1.47
"Dubai",15.11
"Surabaya",32.60
"Malé",28.35
"Mahajanga",16.55
"Lahore",15.73
"Reggane",40.13
"Bissau",18.51
"Napoli",7.88
"Valencia",26.45
"Atlanta",13.66
"Kingston",27.20
"Rome",6.66
"Berlin",0.18
"Jos",18.91
"Taipei",28.91
"Tampa",29.61
"Nairobi",-6.85
"Mzuzu",29.85
"Lodwar",32.91
"Reggane",13.55
"Minneapolis",0.12
"Mogadishu",42.13
"LaCeiba",27.71
"Paris",20.69
"LasPalmasdeGranCanaria",29.06
"Port-Gentil",50.45
"Calgary",10.54
"Atlanta",12.61
"Reggane",34.14
"Harare",14.16
"Suva",46.85
"Conakry",14.02
"Hiroshima",11.72
"Kyiv",20.29
"Cracow",11.23
"SanJuan",35.02
"GeorgeTown",37.54
"Malé",41.98
"Adelaide",10.10
"Kingston",9.11
"Houston",7.65
"Bulawayo",-4.11
"Monterrey",23.61
"HatYai",15.30
"PalmerstonNorth",0.13
"Baltimore",23.47
"Halifax",4.76
"Saint-Pierre",20.91
"Bangkok",33.17
"Toronto",18.88
"Edinburgh",-7.31
"Valencia",15.04
"Dubai",7.00
"Tegucigalpa",30.32
"Malé",17.28
"Adelaide",18.94
"Mexicali",14.14
"Ouagadougou",27.24
"Guadalajara",0.19
"Helsinki",16.74
"Kolkata",36.92
"Mumbai",27.82
"Brussels",22.60
"Algiers",27.22
"Guadalajara",10.22
"Abéché",17.39
"Palermo",11.84
"London",19.18
"Astana",-5.14
"Dallas",21.37
"Gaborone",33.64
"Bangkok",16.85
"Barcelona",18.48
"Reggane",29.18
"Lisbon",32.81
"DaNang",37.30
"Sarajevo",9.75
"Dubai",32.66
"PortSudan",26.70
"Bouaké",32.71
"Mogadishu",27.42
"Palermo",12.42
"Jakarta",26.44
"Hanoi",24.66
"Madrid",0.83
"CaboSanLucas",35.38
"Pittsburgh",20.39
"Prague",9.14
"Ürümqi",1.24
"Toliara",23.08
"Jayapura",25.54
"Tijuana",16.46
"Bujumbura",31.45
"Abidjan",31.71
"Marseille",25.87
"Lyon",6.10
"Tallinn",-3.98
"Napier",20.79
"Dunedin",4.78
"Berlin",10.07
"PhnomPenh",19.40
"Pointe-Noire",17.17
"Bilbao",30.37
"ElPaso",13.19
"Dallas",16.64
"Ngaoundéré",21.73
"Napier",11.46
"Assab",18.92
"Gaborone",27.94
"Johannesburg",14.74
"Lomé",36.97
"Harbin",6.80
"Mumbai",38.67
"Entebbe",28.37
"Guadalajara",39.36
"Naha",11.41
"Lyon",5.12
"Chișinău",-20.14
"Malabo",41.11
"Mango",25.02
"Tabora",16.40
"Asmara",17.27
"Petropavlovsk-Kamchatsky",9.58
"Garissa",24.22
"Karachi",19.67
"Darwin",33.94
"Chișinău",20.38
"Tunis",17.84
"Tijuana",14.38
"Hiroshima",17.82
"Batumi",18.59
"PanamaCity",41.04
"Bergen",-9.37
"Kathmandu",12.10
"Almaty",10.26
"Mango",40.20
"Batumi",20.67
"Milwaukee",-2.58
"Dakar",20.77
"Milan",26.18
"Nicosia",12.84
"Ljubljana",24.33
"Saint-Pierre",21.57
"Nashville",29.78
"Edinburgh",-3.61
"Guadalajara",31.69
"PalmerstonNorth",13.55
"Halifax",12.26
"Mombasa",15.31
"Sydney",2.78
"Ahvaz",23.28
"Erzurum",16.44
"Helsinki",4.83
"Tamale",21.66
"AndorralaVella",24.25
"Riyadh",20.64
"Niamey",50.60
"Nairobi",32.89
"Hanoi",18.67
"Riyadh",7.39
"Tamale",19.13
"Bangui",35.67
"Anadyr",-17.81
"Shanghai",10.51
"SaltLakeCity",8.07
"Tromsø",15.32
"Lagos",17.91
"Wau",24.58
"Ottawa",20.64
"Cairo",11.14
"SanJuan",33.71
"Suva",17.14
"SanAntonio",26.75
"Bordeaux",16.56
"Memphis",31.50
"Toronto",8.05
"LakeHavasuCity",21.85
"LaCeiba",20.32
"Niamey",3.64
"Maun",26.01
"Harare",16.79
"Willemstad",27.73
"DaLat",19.80
"Vaduz",5.60
"Yakutsk",-18.64
"Veracruz",28.61
"Djibouti",12.93
"Honolulu",31.18
"Tokyo",25.95
"Napier",23.61
"Kankan",42.20
"Fairbanks",-9.77
"Jayapura",18.66
"Kano",41.16
"LasVegas",10.54
"Entebbe",14.94
"Sana'a",2.35
"Wau",27.28
"Denpasar",12.94
"Hamburg",8.92
"Frankfurt",-3.66
"Tamanrasset",23.52
"HoChiMinhCity",26.33
"SanJuan",9.92
"Manila",26.03
"Rome",11.69
"Tehran",23.71
"LasVegas",17.96
"Karachi",43.72
"Ahvaz",20.34
"Colombo",15.10
"Fresno",18.51
"Maputo",2.44
"Lagos",20.50
"Port-Gentil",16.69
"Dushanbe",14.92
"Seville",27.27
"Sarajevo",10.51
"SantoDomingo",17.42
"Mango",32.46
"Karachi",8.34
"Accra",5.67
"Launceston",1.05
"Erbil",15.99
"Perth",3.93
"Timbuktu",30.08
"Accra",13.48
"Dampier",36.95
"Calgary",7.38
"Harare",6.96
"Indianapolis",26.20
"Ahvaz",18.67
"Tirana",23.27
"Bouaké",20.57
"Valencia",16.64
"Barcelona",8.06
"SanJosé",22.11
"Asmara",7.59
"Karonga",35.24
"LaPaz",22.99
"SantoDomingo",20.89
"Karachi",22.07
"Whitehorse",-14.02
"Wichita",17.68
"ChiangMai",27.52
"Montreal",6.03
"Fianarantsoa",7.11
"Mogadishu",36.38
"Canberra",14.18
"Lahore",29.27
"PortSudan",41.51
"Garissa",18.34
"Split",19.14
"Tabora",22.91
"Lviv",-4.22
"Arkhangelsk",0.95
"BelizeCity",36.96
"Odienné",26.14
"Nassau",23.94
"NakhonRatchasima",31.53
"Whitehorse",7.16
"Portland{OR}",0.83
"Willemstad",42.55
"Khartoum",40.23
"Miami",18.79
"Palermo",25.60
"KansasCity",23.29
"Abidjan",29.92
"Almaty",26.11
"Khartoum",14.85
"Tokyo",13.48
"Ottawa",2.17
"Cairo",8.84
"Batumi",22.00
"Darwin",25.68
"Ottawa",-1.38
"Burnie",27.77
"Istanbul",33.48
"DaNang",28.83
"SaintPetersburg",6.79
"Tamale",19.36
"Johannesburg",11.48
"Djibouti",23.25
"Libreville",30.01
"Canberra",22.85
"PortMoresby",25.12
"Edmonton",1.54
"Managua",31.23
"Dodoma",27.48
"Istanbul",8.18
"Mandalay",19.51
"VirginiaBeach",18.12
"Palermo",5.69
"Milwaukee",20.24
"Hiroshima",5.17
"St.John's",6.68
"Alexandria",27.53
"Ghanzi",26.33
"Honolulu",33.56
"Jacksonville",32.59
"Dhaka",28.88
"Iqaluit",-35.92
"SanFrancisco",13.43
"Almaty",28.60
"Baghdad",15.61
"Berlin",11.55
"Riga",11.21
"DaresSalaam",41.72
"Wichita",-0.40
"Brisbane",20.18
"Tunis",12.37
"Algiers",28.14
"Honolulu",17.01
"Portland{OR}",0.07
"Lisbon",9.84
"Rabat",9.87
"Suva",40.30
"Alexandria",20.35
"Adelaide",19.81
"Warsaw",9.53
"Naha",29.67
"DaresSalaam",20.41
"Assab",33.45
"Vilnius",1.36
"Omaha",25.91
"Shanghai",12.66
"Anchorage",-9.79
"Lodwar",24.19
"Sokoto",23.73
"Karachi",11.84
"AndorralaVella",13.87
"CityofSanMarino",15.72
"DaNang",27.44
"HongKong",-1.06
"Almaty",4.68
"Kunming",14.43
"Burnie",14.64
"Makurdi",42.69
"Barcelona",20.49
"Bouaké",32.88
"Brazzaville",31.25
"Dolisie",19.34
"Dikson",-12.76
"Taipei",22.25
"Riyadh",4.03
"Birao",29.20
"Oulu",14.81
"Gaborone",24.86
"Kunming",31.21
"Dampier",35.55
"Batumi",4.95
"Arkhangelsk",-2.62
"Tauranga",16.68
"SaltLakeCity",7.87
"Tampa",31.84
"Albuquerque",-1.18
"Marseille",10.32
"Frankfurt",0.22
"OklahomaCity",25.12
"Porto",14.52
"Istanbul",24.25
"Kyoto",32.06
"Prague",-5.66
"Beirut",15.27
"Saint-Pierre",3.59
"Helsinki",3.47
"Managua",26.99
"Novosibirsk",-19.76
"Murmansk",-1.44
"Antsiranana",27.94
"Bissau",36.01
"Reykjavík",11.06
"Monterrey",33.52
"Manama",20.65
"Jayapura",26.91
"Barcelona",38.54
"Nouadhibou",17.52
"Tallinn",11.46
"Marseille",15.53
"Monaco",28.18
"Tashkent",7.04
"Chicago",21.07
"Mexicali",4.46
"Guangzhou",13.17
"Yangon",31.29
"Hargeisa",14.92
"Napier",29.39
"Darwin",34.17
"Maputo",25.25
"Conakry",21.44
"HatYai",7.77
"Berlin",-2.05
"Bamako",33.78
"Lisbon",21.88
"Mombasa",41.44
"NewOrleans",23.10
"Gagnoa",17.35
"Zagreb",9.88
"Libreville",38.29
"Luanda",9.92
"Jakarta",30.27
"Irkutsk",6.22
"Juba",25.00
"Muscat",34.10
"Alexandria",20.03
"SanJose",14.45
"SanJuan",45.62
"Bangui",23.83
"Lahore",23.74
"Tokyo",23.14
"Lagos",15.64
"Bamako",35.60
"Omaha",11.54
"Rostov-on-Don",6.25
"Garoua",11.60
"Budapest",0.68
"Prague",5.77
"Lusaka",32.48
"Lahore",27.95
"SantoDomingo",12.80
"Nouakchott",21.20
"LuxembourgCity",15.81
"CityofSanMarino",23.95
"Pretoria",7.17
"Valletta",9.78
"Taipei",20.60
"Calgary",28.23
"PortSudan",15.64
"Asmara",15.10
"PhnomPenh",30.94
"Malabo",37.52
"Pyongyang",-4.10
"SanAntonio",26.24
"Bilbao",9.89
"Douala",30.09
"ElPaso",10.82
"VirginiaBeach",4.71
"PortVila",29.95
"DaLat",27.29
"Baguio",15.61
"Guangzhou",18.74
"Frankfurt",14.14
"Reggane",17.70
"Dolisie",32.35
"Lhasa",4.86
"Ottawa",5.46
"Honiara",22.22
"Atlanta",28.09
"PortMoresby",29.85
"St.John's",15.71
"Yellowknife",-2.49
"NakhonRatchasima",22.69
"Beirut",10.17
"Wichita",18.55
"PalmSprings",11.48
"Gangtok",13.45
"Dushanbe",12.58
"Calgary",10.55
"Tijuana",10.15
"Sydney",10.73
"Alexandra",25.58
"Boston",16.42
"Douala",30.81
"Belgrade",43.11
"Thessaloniki",8.59
"Chihuahua",14.00
"Omaha",21.82
"Baltimore",35.27
"Tabora",34.18
"Beijing",4.25
"NakhonRatchasima",24.62
"Heraklion",14.21
"Lhasa",7.66
"Montreal",7.91
"LasVegas",31.62
"Bangkok",40.47
"LakeHavasuCity",-0.63
"Aden",44.05
"Edmonton",-4.90
"Vientiane",47.22
"Dunedin",10.26
"GuatemalaCity",18.51
"Jacksonville",34.22
"Ürümqi",-15.89
"Vienna",7.28
"AddisAbaba",3.65
"Tirana",12.26
"Paris",24.11
"Monterrey",5.71
"Houston",12.09
"Tauranga",34.81
"Libreville",30.48
"LakeTekapo",7.59
"Skopje",18.44
"Mek'ele",23.22
"Shanghai",25.19
"Ankara",12.73
"Milan",10.55
"Moscow",2.98
"GuatemalaCity",21.99
"Monaco",13.74
"Anchorage",17.06
"Albuquerque",2.64
"Vientiane",16.50
"Vaduz",-0.27
"Manama",9.36
"Frankfurt",14.54
"Montreal",8.20
"Upington",14.83
"Gagnoa",18.76
"Beijing",11.14
"Zürich",9.21
"Surabaya",45.23
"Boston",15.30
"Tauranga",18.84
"Moscow",2.43
"Villahermosa",48.75
"Niamey",34.10
"Tehran",13.77
"Garoua",30.36
"Split",2.74
"Denpasar",20.75
"Dili",3.52
"Thessaloniki",17.14
"Cracow",31.20
"Ouarzazate",18.33
"Kathmandu",18.46
"Tehran",22.57
"Halifax",22.70
"Tehran",8.42
"Seville",23.78
"Mexicali",30.82
"Bucharest",3.21
"Suwałki",6.27
"Bata",25.03
"Melbourne",28.68
"Vientiane",13.28
"Dallas",27.65
"Odienné",21.15
"Hamilton",8.06
"Mandalay",21.55
"Heraklion",2.73
"Beirut",19.75
"Shanghai",31.48
"Vladivostok",-6.42
"Nouakchott",18.81
"LaCeiba",27.72
"Maun",32.77
"PanamaCity",22.03
"GeorgeTown",27.97
"Boston",-1.19
"Mango",25.45
"Dakar",20.96
"Fukuoka",18.64
"Monterrey",19.75
"Saint-Pierre",2.23
"Tunis",48.50
"SanAntonio",28.16
"Odienné",24.12
"Yaoundé",30.99
"Murmansk",10.82
"Karachi",30.55
"Zagreb",13.28
"Ouarzazate",21.68
"DaNang",15.57
"Austin",7.26
"Sarajevo",19.96
"Tauranga",9.13
"Lusaka",14.64
"Tijuana",17.00
"Chișinău",-3.63
"Ottawa",-9.92
"Barcelona",19.99
"Anadyr",0.57
"Mombasa",26.62
"Assab",1.06
"Tamanrasset",15.63
"Ngaoundéré",19.30
"PortMoresby",16.17
"Erzurum",14.92
"Anadyr",15.92
"Berlin",11.57
"Manila",12.63
"Cairo",17.43
"Oulu",-5.30
"Baltimore",-3.96
"Dampier",15.01
"PalmerstonNorth",30.59
"Kunming",18.43
"Thiès",33.02
"Saint-Pierre",6.61
"St.John's",13.51
"SaintPetersburg",11.18
"Dhaka",15.12
"Fianarantsoa",8.17
"Mandalay",33.07
"Praia",28.01
"Toluca",23.15
"Wichita",25.08
"Bergen",7.96
"Philadelphia",11.80
"Hamburg",28.42
"Tripoli",4.35
"Monterrey",29.17
"Xi'an",17.58
"Benghazi",15.34
"Reggane",31.73
"Moscow",-3.91
"Reykjavík",12.77
"Edinburgh",14.72
"Alexandria",16.00
"Blantyre",21.46
"Johannesburg",36.47
"KansasCity",24.04
"Mzuzu",1.64
"KuwaitCity",29.62
"Sokoto",29.74
"Guangzhou",16.12
"Bergen",-14.05
"SanAntonio",17.83
"NewYorkCity",3.40
"Bouaké",26.10
"London",-0.72
"Ankara",31.69
"ElPaso",34.98
"Oslo",30.36
"Odesa",5.31
"Asmara",21.19
"Novosibirsk",9.62
"Anadyr",-13.25
"ElPaso",30.24
"Bosaso",32.21
"Seville",18.06
"PanamaCity",50.45
"SanAntonio",17.74
"Ottawa",-6.22
"NewYorkCity",15.70
"Bucharest",-6.56
"Ürümqi",2.75
"Kathmandu",13.43
"Assab",32.08
"Milwaukee",17.96
"KuwaitCity",17.82
"CapeTown",20.44
"Atlanta",7.39
"Antananarivo",12.44
"Vienna",26.17
"Pittsburgh",9.77
"Vienna",14.77
"Stockholm",-8.28
"Chongqing",11.81
"Odesa",17.04
"Ouagadougou",30.44
"Naha",15.50
"St.John's",4.46
"Louisville",17.29
"Dushanbe",20.30
"Dikson",-12.72
"Ouarzazate",25.09
"Lyon",23.61
"Mexicali",8.26
"Edinburgh",-0.13
"Shanghai",5.80
"Chișinău",20.95
"Mandalay",38.16
"Ngaoundéré",17.92
"NewYorkCity",18.65
"Zürich",3.93
"OklahomaCity",23.00
"Darwin",33.17
"Berlin",15.82
"Belgrade",12.31
"Pittsburgh",12.84
"Nassau",15.00
"Berlin",17.81
"Rome",14.78
"DaLat",32.58
"Batumi",20.71
"Manila",26.83
"Thiès",31.16
"Rabat",15.57
"Damascus",10.66
"Ouagadougou",33.80
"HangaRoa",40.60
"Fukuoka",15.26
"Tirana",16.58
"Busan",6.28
"Bosaso",41.45
"Baku",23.54
"Kolkata",19.84
"Lisbon",14.42
"Belgrade",8.93
"Iqaluit",-6.28
"Malabo",33.36
"KualaLumpur",25.35
"Lisbon",25.77
"PalmSprings",33.75
"St.John's",1.54
"Berlin",12.95
"Makassar",34.13
"HangaRoa",28.93
"SaltLakeCity",26.51
"Abidjan",8.15
"Phoenix",13.21
"KansasCity",30.68
"PortMoresby",34.85
"GjoaHaven",-37.11
"Boise",-7.20
"St.Louis",-6.68
"Kuopio",19.17
"Assab",41.85
"Monterrey",18.12
"Bujumbura",16.76
"Nouakchott",40.07
"Tallinn",10.96
"Yangon",40.89
"Singapore",18.20
"Dolisie",39.26
"Istanbul",30.92
"Jos",8.40
"LasVegas",26.34
"SantoDomingo",32.26
"Kathmandu",26.03
"Jayapura",27.65
"Monterrey",17.94
"İzmir",13.93
"Luanda",36.73
"Seoul",28.04
"Kuopio",8.39
"Porto",1.16
"Copenhagen",1.66
"Tbilisi",26.80
"Wau",10.83
"NakhonRatchasima",14.71
"Gaborone",12.87
"Hamilton",19.36
"Minneapolis",-2.15
"Villahermosa",11.34
"Niamey",10.20
"AliceSprings",8.83
"Thessaloniki",44.73
"Nuuk",-6.34
"Rangpur",44.19
"Toliara",22.11
"Cracow",5.99
"Blantyre",10.17
"Ottawa",11.10
"Antsiranana",26.26
"Montreal",19.02
"Dhaka",26.03
"PalmerstonNorth",13.28
"Oranjestad",29.16
"Barcelona",22.02
"LakeHavasuCity",18.90
"Riga",2.12
"Mandalay",26.85
"Nouakchott",39.80
"Yakutsk",-3.27
"KuwaitCity",25.58
"Paris",17.39
"Edinburgh",-10.81
"Anadyr",-7.53
"Garoua",19.71
"Tegucigalpa",21.44
"NewDelhi",21.27
"Guangzhou",29.49
"PhnomPenh",30.70
"Marseille",15.20
"Austin",7.66
"Ouahigouya",25.78
"Fukuoka",10.46
"Harbin",14.31
"Pittsburgh",-2.85
"Sacramento",28.90
"Jakarta",35.42
"Sofia",9.07
"Kuopio",0.74
"LasVegas",21.67
"Tamale",35.95
"Sydney",34.16
"Ankara",17.78
"Ürümqi",-6.96
"Tijuana",16.56
"Ségou",47.27
"Rabat",21.20
"Cairo",8.64
"Tamanrasset",28.33
"Omaha",9.50
"Upington",12.09
"Hobart",9.22
"Pontianak",49.03
"Abha",10.91
"Milwaukee",13.15
"Ngaoundéré",23.97
"Abidjan",11.24
"Napier",34.35
"LaPaz",27.86
"Chișinău",-2.52
"GjoaHaven",-13.36
"Sokoto",19.11
"Harare",14.13
"İzmir",13.04
"Petropavlovsk-Kamchatsky",1.30
"Asmara",24.45
"LasVegas",39.54
"Burnie",15.62
"Suwałki",-4.28
"Chihuahua",11.82
"Belgrade",26.25
"Ndola",23.17
"Yellowknife",8.89
"ZanzibarCity",46.94
"Kandi",14.70
"Kyiv",13.68
"FloresPetén",18.76
"HoChiMinhCity",43.44
"Cairo",3.87
"Dampier",30.93
"Riyadh",37.62
"Boise",28.32
"Karonga",28.44
"Karonga",14.10
"Minneapolis",-2.04
"Thiès",17.57
"Charlotte",37.00
"Ahvaz",23.18
"Niamey",36.85
"Lodwar",31.01
"Hargeisa",18.65
"Cotonou",36.08
"Malabo",11.56
"Kinshasa",21.60
"Hargeisa",14.92
"Austin",22.29
"TelAviv",11.15
"Colombo",40.27
"Ouagadougou",12.64
"Rangpur",27.42
"Fianarantsoa",19.28
"Beijing",12.57
"Indianapolis",7.16
"Winnipeg",0.91
"Roseau",36.03
"Abéché",8.35
"Baltimore",4.28
"Ifrane",8.75
"Tallinn",18.94
"Brussels",6.09
"Taipei",31.49
"Vancouver",1.01
"Albuquerque",13.95
"Milan",29.74
"Edmonton",21.50
"St.John's",-3.36
"Rostov-on-Don",18.26
"Tucson",31.54
"Bouaké",15.04
"Bangkok",23.96
"Changsha",19.33
"Kunming",14.95
"Porto",4.71
"Helsinki",19.71
"Calgary",7.26
"Zagreb",15.68
"WashingtonDC",12.69
"Erzurum",0.70
"Odienné",37.33
"Bosaso",41.00
"Jakarta",17.80
"Karonga",17.05
"Napoli",20.20
"Bilbao",4.13
"Managua",26.65
"Hanoi",30.06
"NewDelhi",35.86
"Dikson",-7.09
"Nairobi",29.09
"Dallas",16.20
"PortSudan",33.09
"Dili",29.13
"Charlotte",11.15
"Kuopio",19.46
"Denpasar",22.30
"London",5.50
"Xi'an",1.74
"Tunis",6.34
"Tunis",29.20
"Praia",41.47
"ElPaso",22.89
"Guadalajara",21.14
"Khartoum",27.01
"Mandalay",34.04
"Nairobi",24.75
"Jakarta",26.48
"Yellowknife",-0.32
"Amsterdam",2.03
"Mahajanga",28.66
"Split",22.40
"Denpasar",12.88
"Alexandria",25.43
"Beirut",24.89
"Libreville",33.42
"Lahore",5.65
"Seville",31.10
"Bangkok",31.03
"Baku",21.22
"Accra",26.51
"ElPaso",21.62
"Brisbane",1.59
"SanJose",12.18
"Damascus",21.80
"Dili",31.07
"Fresno",8.07
"KansasCity",4.58
"Mumbai",12.38
"GeorgeTown",33.27
"Bosaso",35.89
"Kunming",19.66
"FloresPetén",24.74
"Changsha",8.32
"Nairobi",20.22
"Tripoli",9.25
"Gagnoa",22.19
"DaNang",24.07
"CityofSanMarino",29.26
"Tunis",32.83
"Tokyo",22.24
"HangaRoa",16.14
"Wellington",8.78
"Brisbane",-10.67
"Vaduz",18.15
"Guadalajara",33.25
"Bergen",11.53
"Sana'a",-2.70
"Whitehorse",-3.03
"Nouakchott",24.52
"Frankfurt",6.25
"Rangpur",34.90
"Reggane",22.38
"Beijing",15.03
"FloresPetén",45.71
"Guadalajara",21.90
"Launceston",9.81
"Marseille",1.62
"FloresPetén",26.63
"Vilnius",-4.96
"Kinshasa",8.97
"ZanzibarCity",34.05
"Edmonton",13.36
"Reggane",24.41
"Erzurum",4.89
"PortVila",32.94
"Jayapura",25.27
"Ulaanbaatar",4.40
"Algiers",20.01
"Sacramento",11.27
"Lisbon",31.75
"Baltimore",14.24
"Vienna",3.50
"Wrocław",10.98
"Dili",30.25
"Iqaluit",-15.68
"Palermo",6.14
"Mandalay",23.82
"Saint-Pierre",18.81
"Baghdad",12.76
"Sapporo",17.83
"Yinchuan",-1.99
"Denpasar",0.92
"SanAntonio",24.70
"Amsterdam",4.25
"Minsk",-2.03
"Calgary",9.13
"Fairbanks",3.42
"Erzurum",16.25
"Ndola",20.92
"Frankfurt",0.54
"Brussels",5.38
"Nouadhibou",15.93
"Bridgetown",10.10
"Lviv",-6.96
"Dallas",13.83
"Entebbe",22.55
"GjoaHaven",-19.16
"Ifrane",2.72
"SanJose",12.25
"CaboSanLucas",10.18
"Fukuoka",-1.30
"Beirut",20.85
"Fukuoka",8.05
"Chihuahua",19.84
"Portland{OR}",13.66
"Christchurch",15.67
"Mango",45.63
"Miami",19.52
"Pittsburgh",29.96
"Portland{OR}",-3.23
"Lyon",11.05
"Durban",52.23
"Conakry",29.74
"Halifax",5.11
"Tashkent",3.84
"Lomé",36.09
"NewYorkCity",19.94
"Darwin",21.49
"Kandi",24.95
"Cairo",6.67
"Mek'ele",18.04
"Nairobi",12.31
"Mango",22.33
"Johannesburg",32.42
"Bamako",24.03
"Ndola",7.24
"Juba",20.81
"Kathmandu",15.62
"Omaha",-7.78
"Lviv",17.61
"Toluca",5.01
"ChiangMai",27.71
"PortMoresby",18.86
"Lviv",15.92
"Praia",34.54
"Tegucigalpa",13.64
"GuatemalaCity",10.12
"Kathmandu",21.44
"Vancouver",20.95
"Ifrane",30.76
"Yaoundé",22.93
"Praia",33.71
"Detroit",6.49
"Vienna",3.60
"Skopje",11.43
"Bissau",38.01
"Shanghai",20.91
"Dakar",24.28
"Budapest",-1.48
"PhnomPenh",31.36
"Boston",24.76
"VirginiaBeach",12.31
"Austin",32.99
"Lviv",15.14
"Brisbane",24.41
"Bosaso",28.42
"Bosaso",17.86
"Ouagadougou",23.56
"Surabaya",35.16
"St.Louis",-1.28
"Riga",10.63
"SanJuan",26.77
"LaCeiba",15.12
"Brisbane",10.40
"Yakutsk",-23.42
"HangaRoa",15.94
"Durban",21.52
"Niamey",25.04
"Marrakesh",24.18
"Tauranga",12.38
"Reykjavík",4.39
"DaNang",26.12
"Djibouti",26.02
"Lusaka",18.63
"Durban",11.42
"Auckland",19.64
"N'Djamena",7.10
"NewDelhi",31.65
"Lodwar",35.69
"Baltimore",20.98
"Fukuoka",25.84
"Jos",13.33
"Amsterdam",11.59
"Canberra",11.80
"Dallas",24.21
"Columbus",1.25
"Tirana",26.10
"Mogadishu",36.51
"Wichita",9.63
"Guangzhou",26.39
"Maputo",16.12
"Kandi",26.65
"Ankara",-4.30
"Ouarzazate",23.19
"Luanda",26.69
"Mandalay",29.86
"Palermo",39.32
"Phoenix",24.91
"HatYai",41.80
"Kingston",44.16
"Moncton",7.64
"Tallinn",7.98
"Dushanbe",20.11
"Accra",29.11
"Karachi",10.74
"Guangzhou",26.32
"Changsha",26.64
"Toronto",21.20
"Denver",11.78
"Burnie",4.24
"Tucson",23.43
"HangaRoa",27.19
"Atlanta",18.91
"Frankfurt",19.16
"Tucson",5.49
"CapeTown",10.36
"PalmSprings",21.37
"CaboSanLucas",35.93
"Almaty",8.38
"NakhonRatchasima",23.27
"Hiroshima",35.55
"GjoaHaven",-8.12
"Jakarta",25.17
"Launceston",16.40
"Sapporo",17.33
"London",36.05
"Boise",7.00
"LuxembourgCity",15.92
"SanSalvador",20.29
"Madrid",14.44
"Ngaoundéré",38.56
"LaCeiba",36.78
"OklahomaCity",30.64
"Rome",0.27
"Toamasina",14.89
"Mek'ele",24.13
"Budapest",15.53
"Tripoli",28.67
"Durban",6.45
"Sarajevo",20.16
"Pretoria",11.28
"Bosaso",35.46
"Garissa",33.45
"Nairobi",16.41
"Rabat",24.51
"Paris",34.15
"Erzurum",1.04
"Willemstad",30.45
"Vladivostok",3.36
"Erbil",27.53
"Almaty",8.39
"Zürich",20.08
"Bata",28.11
"Winnipeg",7.47
"Milan",17.43
"Petropavlovsk-Kamchatsky",8.67
"SanJose",16.76
"Harbin",0.88
"AliceSprings",28.43
"Tehran",9.44
"Frankfurt",10.71
"GeorgeTown",26.16
"KuwaitCity",22.53
"PanamaCity",18.95
"Gangtok",22.86
"Montreal",-2.04
"Dakar",14.07
"Warsaw",27.45
"Suva",23.89
"Karonga",39.65
"Albuquerque",18.14
"Prague",14.29
"Nuuk",1.26
"Houston",5.43
"Vladivostok",20.40
"Minneapolis",16.57
"Naha",38.67
"Honolulu",22.25
"Ljubljana",14.26
"Mahajanga",37.29
"Kyoto",32.90
"Hamilton",12.52
"Miami",16.48
"Bishkek",17.79
"Vladivostok",-2.55
"Vancouver",9.06
"Odienné",22.04
"Tromsø",-10.28
"Yaoundé",17.28
"AddisAbaba",29.12
"Riyadh",14.51
"Sapporo",12.08
"Kunming",14.82
"CapeTown",9.86
"Vilnius",-5.56
"KualaLumpur",35.82
"Mek'ele",37.35
"Madrid",22.51
"Odienné",22.76
"Toronto",22.76
"Vilnius",13.46
"HongKong",17.47
"Darwin",35.93
"Almaty",-13.17
"Yerevan",4.08
"DaresSalaam",24.49
"Marseille",-10.10
"Benghazi",7.49
"Havana",30.58
"Benghazi",26.50
"Nairobi",7.93
"Jos",28.02
"Guangzhou",27.47
"Athens",16.39
"Lviv",21.61
"Napier",15.63
"Praia",30.08
"Accra",27.29
"PortVila",36.86
"ChiangMai",34.55
